Type,Entry Time,Exit Time,Entry Price,Exit Price,Points,PnL INR,Cumulative PnL INR
SHORT,2015-03-31 14:15:00+05:30,2015-04-01 12:45:00+05:30,8508.65,8509.9,-1.25,-81.25,34869.25
LONG,2015-04-01 12:45:00+05:30,2015-04-07 11:05:00+05:30,8509.9,8636.95,127.05,8258.25,43127.5
SHORT,2015-04-07 11:05:00+05:30,2015-04-07 15:00:00+05:30,8636.95,8638.35,-1.4,-91.0,43036.5
LONG,2015-04-07 15:00:00+05:30,2015-04-09 09:45:00+05:30,8638.35,8705.15,66.8,4342.0,47378.5
SHORT,2015-04-09 09:45:00+05:30,2015-04-09 13:00:00+05:30,8705.15,8747.2,-42.05,-2733.25,44645.25
LONG,2015-04-09 13:00:00+05:30,2015-04-09 14:00:00+05:30,8747.2,8709.5,-37.7,-2450.5,42194.75
SHORT,2015-04-09 14:00:00+05:30,2015-04-09 14:55:00+05:30,8709.5,8763.8,-54.3,-3529.5,38665.25
LONG,2015-04-09 14:55:00+05:30,2015-04-10 11:35:00+05:30,8763.8,8742.1,-21.7,-1410.5,37254.75
SHORT,2015-04-10 11:35:00+05:30,2015-04-10 15:00:00+05:30,8742.1,8776.8,-34.7,-2255.5,34999.25
LONG,2015-04-10 15:00:00+05:30,2015-04-15 10:40:00+05:30,8776.8,8804.6,27.8,1807.0,36806.25
SHORT,2015-04-15 10:40:00+05:30,2015-04-15 13:55:00+05:30,8804.6,8824.55,-19.95,-1296.75,35509.5
LONG,2015-04-15 13:55:00+05:30,2015-04-15 15:00:00+05:30,8824.55,8771.45,-53.1,-3451.5,32058.0
SHORT,2015-04-15 15:00:00+05:30,2015-04-16 13:35:00+05:30,8771.45,8687.15,84.3,5479.5,37537.5
LONG,2015-04-16 13:35:00+05:30,2015-04-17 09:55:00+05:30,8687.15,8656.4,-30.75,-1998.75,35538.75
SHORT,2015-04-17 09:55:00+05:30,2015-04-21 12:45:00+05:30,8656.4,8459.65,196.75,12788.75,48327.5
LONG,2015-04-21 12:45:00+05:30,2015-04-21 14:40:00+05:30,8459.65,8410.4,-49.25,-3201.25,45126.25
SHORT,2015-04-21 14:40:00+05:30,2015-04-22 14:30:00+05:30,8410.4,8354.15,56.25,3656.25,48782.5
LONG,2015-04-22 14:30:00+05:30,2015-04-23 10:40:00+05:30,8354.15,8437.05,82.9,5388.5,54171.0
SHORT,2015-04-23 10:40:00+05:30,2015-04-23 14:20:00+05:30,8437.05,8429.5,7.55,490.75,54661.75
LONG,2015-04-23 14:20:00+05:30,2015-04-24 09:25:00+05:30,8429.5,8365.3,-64.2,-4173.0,50488.75
SHORT,2015-04-24 09:25:00+05:30,2015-04-28 10:20:00+05:30,8365.3,8262.15,103.15,6704.75,57193.5
LONG,2015-04-28 10:20:00+05:30,2015-04-28 12:00:00+05:30,8262.15,8203.2,-58.95,-3831.75,53361.75
SHORT,2015-04-28 12:00:00+05:30,2015-04-28 14:30:00+05:30,8203.2,8238.45,-35.25,-2291.25,51070.5
LONG,2015-04-28 14:30:00+05:30,2015-04-29 10:30:00+05:30,8238.45,8234.3,-4.15,-269.75,50800.75
SHORT,2015-04-29 10:30:00+05:30,2015-04-29 12:50:00+05:30,8234.3,8268.6,-34.3,-2229.5,48571.25
LONG,2015-04-29 12:50:00+05:30,2015-04-29 14:35:00+05:30,8268.6,8238.3,-30.3,-1969.5,46601.75
SHORT,2015-04-29 14:35:00+05:30,2015-04-30 14:05:00+05:30,8238.3,8187.4,50.9,3308.5,49910.25
LONG,2015-04-30 14:05:00+05:30,2015-05-04 14:20:00+05:30,8187.4,8264.85,77.45,5034.25,54944.5
SHORT,2015-05-04 14:20:00+05:30,2015-05-04 15:05:00+05:30,8264.85,8327.5,-62.65,-4072.25,50872.25
LONG,2015-05-04 15:05:00+05:30,2015-05-05 13:05:00+05:30,8327.5,8311.7,-15.8,-1027.0,49845.25
SHORT,2015-05-05 13:05:00+05:30,2015-05-07 10:00:00+05:30,8311.7,8109.9,201.8,13117.0,62962.25
LONG,2015-05-07 10:00:00+05:30,2015-05-07 12:25:00+05:30,8109.9,8038.75,-71.15,-4624.75,58337.5
SHORT,2015-05-07 12:25:00+05:30,2015-05-08 09:15:00+05:30,8038.75,8131.0,-92.25,-5996.25,52341.25
LONG,2015-05-08 09:15:00+05:30,2015-05-12 09:15:00+05:30,8131.0,8254.35,123.35,8017.75,60359.0
SHORT,2015-05-12 09:15:00+05:30,2015-05-13 09:15:00+05:30,8254.35,8223.8,30.55,1985.75,62344.75
LONG,2015-05-13 09:15:00+05:30,2015-05-13 10:55:00+05:30,8223.8,8148.45,-75.35,-4897.75,57447.0
SHORT,2015-05-13 10:55:00+05:30,2015-05-13 13:15:00+05:30,8148.45,8191.85,-43.4,-2821.0,54626.0
LONG,2015-05-13 13:15:00+05:30,2015-05-14 09:15:00+05:30,8191.85,8148.1,-43.75,-2843.75,51782.25
SHORT,2015-05-14 09:15:00+05:30,2015-05-14 14:45:00+05:30,8148.1,8212.75,-64.65,-4202.25,47580.0
LONG,2015-05-14 14:45:00+05:30,2015-05-19 09:30:00+05:30,8212.75,8339.05,126.3,8209.5,55789.5
SHORT,2015-05-19 09:30:00+05:30,2015-05-19 12:00:00+05:30,8339.05,8384.6,-45.55,-2960.75,52828.75
LONG,2015-05-19 12:00:00+05:30,2015-05-19 14:10:00+05:30,8384.6,8395.45,10.85,705.25,53534.0
SHORT,2015-05-19 14:10:00+05:30,2015-05-20 09:15:00+05:30,8395.45,8420.4,-24.95,-1621.75,51912.25
LONG,2015-05-20 09:15:00+05:30,2015-05-21 10:05:00+05:30,8420.4,8396.0,-24.4,-1586.0,50326.25
SHORT,2015-05-21 10:05:00+05:30,2015-05-21 13:30:00+05:30,8396.0,8424.15,-28.15,-1829.75,48496.5
LONG,2015-05-21 13:30:00+05:30,2015-05-22 14:00:00+05:30,8424.15,8449.8,25.65,1667.25,50163.75
SHORT,2015-05-22 14:00:00+05:30,2015-05-26 15:20:00+05:30,8449.8,8349.35,100.45,6529.25,56693.0
LONG,2015-05-26 15:20:00+05:30,2015-05-27 09:15:00+05:30,8349.35,8293.0,-56.35,-3662.75,53030.25
SHORT,2015-05-27 09:15:00+05:30,2015-05-27 13:05:00+05:30,8293.0,8329.1,-36.1,-2346.5,50683.75
LONG,2015-05-27 13:05:00+05:30,2015-05-27 13:55:00+05:30,8329.1,8308.9,-20.2,-1313.0,49370.75
SHORT,2015-05-27 13:55:00+05:30,2015-05-27 15:20:00+05:30,8308.9,8338.7,-29.8,-1937.0,47433.75
LONG,2015-05-27 15:20:00+05:30,2015-05-28 11:00:00+05:30,8338.7,8318.5,-20.2,-1313.0,46120.75
SHORT,2015-05-28 11:00:00+05:30,2015-05-28 15:00:00+05:30,8318.5,8317.2,1.3,84.5,46205.25
LONG,2015-05-28 15:00:00+05:30,2015-05-29 13:25:00+05:30,8317.2,8381.05,63.85,4150.25,50355.5
SHORT,2015-05-29 13:25:00+05:30,2015-05-29 14:35:00+05:30,8381.05,8418.8,-37.75,-2453.75,47901.75
LONG,2015-05-29 14:35:00+05:30,2015-06-01 13:50:00+05:30,8418.8,8434.8,16.0,1040.0,48941.75
SHORT,2015-06-01 13:50:00+05:30,2015-06-04 14:25:00+05:30,8434.8,8110.6,324.2,21073.0,70014.75
LONG,2015-06-04 14:25:00+05:30,2015-06-05 14:50:00+05:30,8110.6,8137.1,26.5,1722.5,71737.25
SHORT,2015-06-05 14:50:00+05:30,2015-06-08 14:25:00+05:30,8137.1,8078.6,58.5,3802.5,75539.75
LONG,2015-06-08 14:25:00+05:30,2015-06-09 09:20:00+05:30,8078.6,8026.85,-51.75,-3363.75,72176.0
SHORT,2015-06-09 09:20:00+05:30,2015-06-10 09:15:00+05:30,8026.85,8077.65,-50.8,-3302.0,68874.0
LONG,2015-06-10 09:15:00+05:30,2015-06-11 10:15:00+05:30,8077.65,8106.55,28.9,1878.5,70752.5
SHORT,2015-06-11 10:15:00+05:30,2015-06-12 12:05:00+05:30,8106.55,7994.8,111.75,7263.75,78016.25
LONG,2015-06-12 12:05:00+05:30,2015-06-12 13:25:00+05:30,7994.8,7960.2,-34.6,-2249.0,75767.25
SHORT,2015-06-12 13:25:00+05:30,2015-06-12 14:40:00+05:30,7960.2,7985.5,-25.3,-1644.5,74122.75
LONG,2015-06-12 14:40:00+05:30,2015-06-15 15:25:00+05:30,7985.5,8006.15,20.65,1342.25,75465.0
SHORT,2015-06-15 15:25:00+05:30,2015-06-16 14:15:00+05:30,8006.15,7990.4,15.75,1023.75,76488.75
LONG,2015-06-16 14:15:00+05:30,2015-06-17 15:00:00+05:30,7990.4,8078.2,87.8,5707.0,82195.75
SHORT,2015-06-17 15:00:00+05:30,2015-06-18 09:20:00+05:30,8078.2,8139.1,-60.9,-3958.5,78237.25
LONG,2015-06-18 09:20:00+05:30,2015-06-19 12:35:00+05:30,8139.1,8201.7,62.6,4069.0,82306.25
SHORT,2015-06-19 12:35:00+05:30,2015-06-19 14:00:00+05:30,8201.7,8232.85,-31.15,-2024.75,80281.5
LONG,2015-06-19 14:00:00+05:30,2015-06-19 15:05:00+05:30,8232.85,8221.45,-11.4,-741.0,79540.5
SHORT,2015-06-19 15:05:00+05:30,2015-06-22 09:15:00+05:30,8221.45,8268.1,-46.65,-3032.25,76508.25
LONG,2015-06-22 09:15:00+05:30,2015-06-23 09:15:00+05:30,8268.1,8338.85,70.75,4598.75,81107.0
SHORT,2015-06-23 09:15:00+05:30,2015-06-23 10:10:00+05:30,8338.85,8389.6,-50.75,-3298.75,77808.25
LONG,2015-06-23 10:10:00+05:30,2015-06-23 11:05:00+05:30,8389.6,8360.45,-29.15,-1894.75,75913.5
SHORT,2015-06-23 11:05:00+05:30,2015-06-24 09:50:00+05:30,8360.45,8405.85,-45.4,-2951.0,72962.5
LONG,2015-06-24 09:50:00+05:30,2015-06-24 14:55:00+05:30,8405.85,8383.95,-21.9,-1423.5,71539.0
SHORT,2015-06-24 14:55:00+05:30,2015-06-25 12:55:00+05:30,8383.95,8380.15,3.8,247.0,71786.0
LONG,2015-06-25 12:55:00+05:30,2015-06-26 09:20:00+05:30,8380.15,8385.3,5.15,334.75,72120.75
SHORT,2015-06-26 09:20:00+05:30,2015-06-26 13:10:00+05:30,8385.3,8381.5,3.8,247.0,72367.75
LONG,2015-06-26 13:10:00+05:30,2015-06-29 09:15:00+05:30,8381.5,8221.1,-160.4,-10426.0,61941.75
SHORT,2015-06-29 09:15:00+05:30,2015-06-29 13:05:00+05:30,8221.1,8249.1,-28.0,-1820.0,60121.75
LONG,2015-06-29 13:05:00+05:30,2015-07-02 12:05:00+05:30,8249.1,8450.2,201.1,13071.5,73193.25
SHORT,2015-07-02 12:05:00+05:30,2015-07-03 09:30:00+05:30,8450.2,8475.45,-25.25,-1641.25,71552.0
LONG,2015-07-03 09:30:00+05:30,2015-07-03 12:45:00+05:30,8475.45,8462.15,-13.3,-864.5,70687.5
SHORT,2015-07-03 12:45:00+05:30,2015-07-06 12:40:00+05:30,8462.15,8451.55,10.6,689.0,71376.5
LONG,2015-07-06 12:40:00+05:30,2015-07-07 14:05:00+05:30,8451.55,8513.85,62.3,4049.5,75426.0
SHORT,2015-07-07 14:05:00+05:30,2015-07-08 13:50:00+05:30,8513.85,8415.5,98.35,6392.75,81818.75
LONG,2015-07-08 13:50:00+05:30,2015-07-09 10:00:00+05:30,8415.5,8348.7,-66.8,-4342.0,77476.75
SHORT,2015-07-09 10:00:00+05:30,2015-07-10 09:15:00+05:30,8348.7,8363.8,-15.1,-981.5,76495.25
LONG,2015-07-10 09:15:00+05:30,2015-07-10 10:45:00+05:30,8363.8,8324.1,-39.7,-2580.5,73914.75
SHORT,2015-07-10 10:45:00+05:30,2015-07-10 13:00:00+05:30,8324.1,8351.15,-27.05,-1758.25,72156.5
LONG,2015-07-10 13:00:00+05:30,2015-07-14 11:20:00+05:30,8351.15,8433.85,82.7,5375.5,77532.0
SHORT,2015-07-14 11:20:00+05:30,2015-07-14 13:30:00+05:30,8433.85,8463.7,-29.85,-1940.25,75591.75
LONG,2015-07-14 13:30:00+05:30,2015-07-17 09:50:00+05:30,8463.7,8601.0,137.3,8924.5,84516.25
SHORT,2015-07-17 09:50:00+05:30,2015-07-17 13:55:00+05:30,8601.0,8626.9,-25.9,-1683.5,82832.75
LONG,2015-07-17 13:55:00+05:30,2015-07-17 15:05:00+05:30,8626.9,8608.7,-18.2,-1183.0,81649.75
SHORT,2015-07-17 15:05:00+05:30,2015-07-20 14:10:00+05:30,8608.7,8586.5,22.2,1443.0,83092.75
LONG,2015-07-20 14:10:00+05:30,2015-07-21 14:20:00+05:30,8586.5,8594.2,7.7,500.5,83593.25
SHORT,2015-07-21 14:20:00+05:30,2015-07-22 10:10:00+05:30,8594.2,8569.8,24.4,1586.0,85179.25
LONG,2015-07-22 10:10:00+05:30,2015-07-23 11:30:00+05:30,8569.8,8604.05,34.25,2226.25,87405.5
SHORT,2015-07-23 11:30:00+05:30,2015-07-28 10:20:00+05:30,8604.05,8396.15,207.9,13513.5,100919.0
LONG,2015-07-28 10:20:00+05:30,2015-07-28 13:30:00+05:30,8396.15,8347.2,-48.95,-3181.75,97737.25
SHORT,2015-07-28 13:30:00+05:30,2015-07-28 14:10:00+05:30,8347.2,8368.5,-21.3,-1384.5,96352.75
LONG,2015-07-28 14:10:00+05:30,2015-07-30 13:20:00+05:30,8368.5,8428.8,60.3,3919.5,100272.25
SHORT,2015-07-30 13:20:00+05:30,2015-07-31 09:15:00+05:30,8428.8,8474.3,-45.5,-2957.5,97314.75
LONG,2015-07-31 09:15:00+05:30,2015-08-03 13:10:00+05:30,8474.3,8538.55,64.25,4176.25,101491.0
SHORT,2015-08-03 13:10:00+05:30,2015-08-04 11:20:00+05:30,8538.55,8540.65,-2.1,-136.5,101354.5
LONG,2015-08-04 11:20:00+05:30,2015-08-04 12:40:00+05:30,8540.65,8456.15,-84.5,-5492.5,95862.0
SHORT,2015-08-04 12:40:00+05:30,2015-08-04 13:45:00+05:30,8456.15,8517.0,-60.85,-3955.25,91906.75
LONG,2015-08-04 13:45:00+05:30,2015-08-06 09:30:00+05:30,8517.0,8557.95,40.95,2661.75,94568.5
SHORT,2015-08-06 09:30:00+05:30,2015-08-06 13:15:00+05:30,8557.95,8589.45,-31.5,-2047.5,92521.0
LONG,2015-08-06 13:15:00+05:30,2015-08-07 13:40:00+05:30,8589.45,8568.95,-20.5,-1332.5,91188.5
SHORT,2015-08-07 13:40:00+05:30,2015-08-10 09:20:00+05:30,8568.95,8597.2,-28.25,-1836.25,89352.25
LONG,2015-08-10 09:20:00+05:30,2015-08-10 13:30:00+05:30,8597.2,8590.6,-6.6,-429.0,88923.25
SHORT,2015-08-10 13:30:00+05:30,2015-08-13 09:15:00+05:30,8590.6,8423.0,167.6,10894.0,99817.25
LONG,2015-08-13 09:15:00+05:30,2015-08-13 12:10:00+05:30,8423.0,8363.4,-59.6,-3874.0,95943.25
SHORT,2015-08-13 12:10:00+05:30,2015-08-13 12:40:00+05:30,8363.4,8405.85,-42.45,-2759.25,93184.0
LONG,2015-08-13 12:40:00+05:30,2015-08-13 15:00:00+05:30,8405.85,8343.5,-62.35,-4052.75,89131.25
SHORT,2015-08-13 15:00:00+05:30,2015-08-14 09:55:00+05:30,8343.5,8403.35,-59.85,-3890.25,85241.0
LONG,2015-08-14 09:55:00+05:30,2015-08-17 09:20:00+05:30,8403.35,8460.95,57.6,3744.0,88985.0
SHORT,2015-08-17 09:20:00+05:30,2015-08-17 11:55:00+05:30,8460.95,8488.05,-27.1,-1761.5,87223.5
LONG,2015-08-17 11:55:00+05:30,2015-08-18 11:30:00+05:30,8488.05,8485.9,-2.15,-139.75,87083.75
SHORT,2015-08-18 11:30:00+05:30,2015-08-19 10:55:00+05:30,8485.9,8495.35,-9.45,-614.25,86469.5
LONG,2015-08-19 10:55:00+05:30,2015-08-20 09:15:00+05:30,8495.35,8476.15,-19.2,-1248.0,85221.5
SHORT,2015-08-20 09:15:00+05:30,2015-08-21 14:40:00+05:30,8476.15,8288.9,187.25,12171.25,97392.75
LONG,2015-08-21 14:40:00+05:30,2015-08-24 09:15:00+05:30,8288.9,8022.9,-266.0,-17290.0,80102.75
SHORT,2015-08-24 09:15:00+05:30,2015-08-25 09:15:00+05:30,8022.9,7894.75,128.15,8329.75,88432.5
LONG,2015-08-25 09:15:00+05:30,2015-08-25 11:05:00+05:30,7894.75,7761.1,-133.65,-8687.25,79745.25
SHORT,2015-08-25 11:05:00+05:30,2015-08-25 12:25:00+05:30,7761.1,7791.35,-30.25,-1966.25,77779.0
LONG,2015-08-25 12:25:00+05:30,2015-08-26 09:15:00+05:30,7791.35,7811.05,19.7,1280.5,79059.5
SHORT,2015-08-26 09:15:00+05:30,2015-08-26 10:35:00+05:30,7811.05,7928.1,-117.05,-7608.25,71451.25
LONG,2015-08-26 10:35:00+05:30,2015-08-26 12:05:00+05:30,7928.1,7860.8,-67.3,-4374.5,67076.75
SHORT,2015-08-26 12:05:00+05:30,2015-08-27 09:15:00+05:30,7860.8,7893.5,-32.7,-2125.5,64951.25
LONG,2015-08-27 09:15:00+05:30,2015-08-28 13:10:00+05:30,7893.5,8035.85,142.35,9252.75,74204.0
SHORT,2015-08-28 13:10:00+05:30,2015-08-31 11:20:00+05:30,8035.85,8036.3,-0.45,-29.25,74174.75
LONG,2015-08-31 11:20:00+05:30,2015-08-31 13:35:00+05:30,8036.3,7982.8,-53.5,-3477.5,70697.25
SHORT,2015-08-31 13:35:00+05:30,2015-09-02 10:25:00+05:30,7982.8,7833.85,148.95,9681.75,80379.0
LONG,2015-09-02 10:25:00+05:30,2015-09-02 11:15:00+05:30,7833.85,7774.6,-59.25,-3851.25,76527.75
SHORT,2015-09-02 11:15:00+05:30,2015-09-03 09:15:00+05:30,7774.6,7773.7,0.9,58.5,76586.25
LONG,2015-09-03 09:15:00+05:30,2015-09-04 09:15:00+05:30,7773.7,7765.5,-8.2,-533.0,76053.25
SHORT,2015-09-04 09:15:00+05:30,2015-09-07 09:20:00+05:30,7765.5,7697.2,68.3,4439.5,80492.75
LONG,2015-09-07 09:20:00+05:30,2015-09-07 09:50:00+05:30,7697.2,7615.05,-82.15,-5339.75,75153.0
SHORT,2015-09-07 09:50:00+05:30,2015-09-08 11:50:00+05:30,7615.05,7614.45,0.6,39.0,75192.0
LONG,2015-09-08 11:50:00+05:30,2015-09-09 14:00:00+05:30,7614.45,7802.2,187.75,12203.75,87395.75
SHORT,2015-09-09 14:00:00+05:30,2015-09-10 13:25:00+05:30,7802.2,7767.6,34.6,2249.0,89644.75
LONG,2015-09-10 13:25:00+05:30,2015-09-11 13:05:00+05:30,7767.6,7787.3,19.7,1280.5,90925.25
SHORT,2015-09-11 13:05:00+05:30,2015-09-14 12:50:00+05:30,7787.3,7839.2,-51.9,-3373.5,87551.75
LONG,2015-09-14 12:50:00+05:30,2015-09-15 10:15:00+05:30,7839.2,7834.0,-5.2,-338.0,87213.75
SHORT,2015-09-15 10:15:00+05:30,2015-09-16 09:15:00+05:30,7834.0,7875.6,-41.6,-2704.0,84509.75
LONG,2015-09-16 09:15:00+05:30,2015-09-16 14:15:00+05:30,7875.6,7883.85,8.25,536.25,85046.0
SHORT,2015-09-16 14:15:00+05:30,2015-09-18 09:15:00+05:30,7883.85,7980.7,-96.85,-6295.25,78750.75
LONG,2015-09-18 09:15:00+05:30,2015-09-18 14:10:00+05:30,7980.7,8022.7,42.0,2730.0,81480.75
SHORT,2015-09-18 14:10:00+05:30,2015-09-21 13:10:00+05:30,8022.7,7975.0,47.7,3100.5,84581.25
LONG,2015-09-21 13:10:00+05:30,2015-09-22 12:45:00+05:30,7975.0,7970.9,-4.1,-266.5,84314.75
SHORT,2015-09-22 12:45:00+05:30,2015-09-23 12:20:00+05:30,7970.9,7819.0,151.9,9873.5,94188.25
LONG,2015-09-23 12:20:00+05:30,2015-09-24 09:45:00+05:30,7819.0,7809.55,-9.45,-614.25,93574.0
SHORT,2015-09-24 09:45:00+05:30,2015-09-24 12:20:00+05:30,7809.55,7855.75,-46.2,-3003.0,90571.0
LONG,2015-09-24 12:20:00+05:30,2015-09-24 13:05:00+05:30,7855.75,7828.8,-26.95,-1751.75,88819.25
SHORT,2015-09-24 13:05:00+05:30,2015-09-24 13:35:00+05:30,7828.8,7875.15,-46.35,-3012.75,85806.5
LONG,2015-09-24 13:35:00+05:30,2015-09-28 09:35:00+05:30,7875.15,7833.45,-41.7,-2710.5,83096.0
SHORT,2015-09-28 09:35:00+05:30,2015-09-28 13:50:00+05:30,7833.45,7882.7,-49.25,-3201.25,79894.75
LONG,2015-09-28 13:50:00+05:30,2015-09-28 14:45:00+05:30,7882.7,7816.15,-66.55,-4325.75,75569.0
SHORT,2015-09-28 14:45:00+05:30,2015-09-29 11:00:00+05:30,7816.15,7778.7,37.45,2434.25,78003.25
LONG,2015-09-29 11:00:00+05:30,2015-09-29 15:00:00+05:30,7778.7,7862.25,83.55,5430.75,83434.0
SHORT,2015-09-29 15:00:00+05:30,2015-09-30 09:15:00+05:30,7862.25,7917.2,-54.95,-3571.75,79862.25
LONG,2015-09-30 09:15:00+05:30,2015-10-01 10:50:00+05:30,7917.2,7949.65,32.45,2109.25,81971.5
SHORT,2015-10-01 10:50:00+05:30,2015-10-05 09:15:00+05:30,7949.65,8032.95,-83.3,-5414.5,76557.0
LONG,2015-10-05 09:15:00+05:30,2015-10-06 12:15:00+05:30,8032.95,8105.65,72.7,4725.5,81282.5
SHORT,2015-10-06 12:15:00+05:30,2015-10-06 13:45:00+05:30,8105.65,8134.75,-29.1,-1891.5,79391.0
LONG,2015-10-06 13:45:00+05:30,2015-10-07 12:15:00+05:30,8134.75,8147.0,12.25,796.25,80187.25
SHORT,2015-10-07 12:15:00+05:30,2015-10-07 15:05:00+05:30,8147.0,8173.85,-26.85,-1745.25,78442.0
LONG,2015-10-07 15:05:00+05:30,2015-10-08 09:45:00+05:30,8173.85,8148.35,-25.5,-1657.5,76784.5
SHORT,2015-10-08 09:45:00+05:30,2015-10-09 09:15:00+05:30,8148.35,8206.25,-57.9,-3763.5,73021.0
LONG,2015-10-09 09:15:00+05:30,2015-10-09 11:05:00+05:30,8206.25,8191.1,-15.15,-984.75,72036.25
SHORT,2015-10-09 11:05:00+05:30,2015-10-09 15:00:00+05:30,8191.1,8197.15,-6.05,-393.25,71643.0
LONG,2015-10-09 15:00:00+05:30,2015-10-12 13:55:00+05:30,8197.15,8166.1,-31.05,-2018.25,69624.75
SHORT,2015-10-12 13:55:00+05:30,2015-10-13 15:00:00+05:30,8166.1,8132.85,33.25,2161.25,71786.0
LONG,2015-10-13 15:00:00+05:30,2015-10-14 13:05:00+05:30,8132.85,8105.4,-27.45,-1784.25,70001.75
SHORT,2015-10-14 13:05:00+05:30,2015-10-14 13:55:00+05:30,8105.4,8130.15,-24.75,-1608.75,68393.0
LONG,2015-10-14 13:55:00+05:30,2015-10-14 15:10:00+05:30,8130.15,8105.95,-24.2,-1573.0,66820.0
SHORT,2015-10-14 15:10:00+05:30,2015-10-15 09:15:00+05:30,8105.95,8156.75,-50.8,-3302.0,63518.0
LONG,2015-10-15 09:15:00+05:30,2015-10-16 09:35:00+05:30,8156.75,8162.45,5.7,370.5,63888.5
SHORT,2015-10-16 09:35:00+05:30,2015-10-16 14:05:00+05:30,8162.45,8177.45,-15.0,-975.0,62913.5
LONG,2015-10-16 14:05:00+05:30,2015-10-19 14:35:00+05:30,8177.45,8254.75,77.3,5024.5,67938.0
SHORT,2015-10-19 14:35:00+05:30,2015-10-20 10:15:00+05:30,8254.75,8287.6,-32.85,-2135.25,65802.75
LONG,2015-10-20 10:15:00+05:30,2015-10-20 13:40:00+05:30,8287.6,8268.65,-18.95,-1231.75,64571.0
SHORT,2015-10-20 13:40:00+05:30,2015-10-21 09:20:00+05:30,8268.65,8275.95,-7.3,-474.5,64096.5
LONG,2015-10-21 09:20:00+05:30,2015-10-21 12:00:00+05:30,8275.95,8269.95,-6.0,-390.0,63706.5
SHORT,2015-10-21 12:00:00+05:30,2015-10-21 14:50:00+05:30,8269.95,8258.05,11.9,773.5,64480.0
LONG,2015-10-21 14:50:00+05:30,2015-10-23 13:25:00+05:30,8258.05,8291.1,33.05,2148.25,66628.25
SHORT,2015-10-23 13:25:00+05:30,2015-10-26 09:15:00+05:30,8291.1,8321.85,-30.75,-1998.75,64629.5
LONG,2015-10-26 09:15:00+05:30,2015-10-26 11:00:00+05:30,8321.85,8276.95,-44.9,-2918.5,61711.0
SHORT,2015-10-26 11:00:00+05:30,2015-10-28 15:05:00+05:30,8276.95,8174.0,102.95,6691.75,68402.75
LONG,2015-10-28 15:05:00+05:30,2015-10-29 09:30:00+05:30,8174.0,8141.05,-32.95,-2141.75,66261.0
SHORT,2015-10-29 09:30:00+05:30,2015-10-30 10:35:00+05:30,8141.05,8140.45,0.6,39.0,66300.0
LONG,2015-10-30 10:35:00+05:30,2015-10-30 12:45:00+05:30,8140.45,8111.25,-29.2,-1898.0,64402.0
SHORT,2015-10-30 12:45:00+05:30,2015-11-02 14:50:00+05:30,8111.25,8028.75,82.5,5362.5,69764.5
LONG,2015-11-02 14:50:00+05:30,2015-11-03 12:15:00+05:30,8028.75,8066.85,38.1,2476.5,72241.0
SHORT,2015-11-03 12:15:00+05:30,2015-11-04 09:15:00+05:30,8066.85,8110.5,-43.65,-2837.25,69403.75
LONG,2015-11-04 09:15:00+05:30,2015-11-04 13:50:00+05:30,8110.5,8063.85,-46.65,-3032.25,66371.5
SHORT,2015-11-04 13:50:00+05:30,2015-11-05 11:55:00+05:30,8063.85,8024.75,39.1,2541.5,68913.0
LONG,2015-11-05 11:55:00+05:30,2015-11-05 14:00:00+05:30,8024.75,7992.7,-32.05,-2083.25,66829.75
SHORT,2015-11-05 14:00:00+05:30,2015-11-06 09:15:00+05:30,7992.7,7991.95,0.75,48.75,66878.5
LONG,2015-11-06 09:15:00+05:30,2015-11-06 10:15:00+05:30,7991.95,7937.65,-54.3,-3529.5,63349.0
SHORT,2015-11-06 10:15:00+05:30,2015-11-06 14:30:00+05:30,7937.65,7970.95,-33.3,-2164.5,61184.5
LONG,2015-11-06 14:30:00+05:30,2015-11-09 09:15:00+05:30,7970.95,7800.25,-170.7,-11095.5,50089.0
SHORT,2015-11-09 09:15:00+05:30,2015-11-09 14:10:00+05:30,7800.25,7887.25,-87.0,-5655.0,44434.0
LONG,2015-11-09 14:10:00+05:30,2015-11-10 09:15:00+05:30,7887.25,7884.05,-3.2,-208.0,44226.0
SHORT,2015-11-10 09:15:00+05:30,2015-11-11 17:30:00+05:30,7884.05,7840.05,44.0,2860.0,47086.0
LONG,2015-11-11 17:30:00+05:30,2015-11-13 09:15:00+05:30,7840.05,7754.75,-85.3,-5544.5,41541.5
SHORT,2015-11-13 09:15:00+05:30,2015-11-13 13:05:00+05:30,7754.75,7769.7,-14.95,-971.75,40569.75
LONG,2015-11-13 13:05:00+05:30,2015-11-16 09:15:00+05:30,7769.7,7741.45,-28.25,-1836.25,38733.5
SHORT,2015-11-16 09:15:00+05:30,2015-11-16 10:55:00+05:30,7741.45,7764.95,-23.5,-1527.5,37206.0
LONG,2015-11-16 10:55:00+05:30,2015-11-16 15:10:00+05:30,7764.95,7798.6,33.65,2187.25,39393.25
SHORT,2015-11-16 15:10:00+05:30,2015-11-17 09:15:00+05:30,7798.6,7837.5,-38.9,-2528.5,36864.75
LONG,2015-11-17 09:15:00+05:30,2015-11-17 11:25:00+05:30,7837.5,7804.2,-33.3,-2164.5,34700.25
SHORT,2015-11-17 11:25:00+05:30,2015-11-17 13:35:00+05:30,7804.2,7829.65,-25.45,-1654.25,33046.0
